time,damage,slash,heat,electricity,toxin,gas
43.25,,,,,,
43.2667,,,,,,
43.2833,,,,,,
43.3,,,,,,
43.3167,,,,,,
43.3333,,,,,,
43.35,,,,,,
43.3667,,,,,,
43.3833,,,,,,
43.4,,,,,,
43.4167,,,,,,
43.4333,,,,,,
43.45,,,,,,
43.4667,,,,,,
43.4833,,,,,,
43.5,,,,,,
43.5167,,,,,,
43.5333,,,,,,
43.55,,,,,,
43.5667,,,,,,
43.5833,,,,,,
43.6,,,,,,
43.6167,,,,,,
43.6333,,,,,,
43.65,,,,,,
43.6667,,,,,,
43.6833,,,,,,
43.7,,,,,,
43.7167,,41269.8,,,,
43.7333,,,,,,
43.75,,,,,,
43.7667,,,,,,
43.7833,,,,,,
43.8,,,,,,
43.8167,,,,,,
43.8333,,,,,,
43.85,,,,,,
43.8667,,,,,,
43.8833,,,,,,
43.9,,,,,,
43.9167,,,,,,
43.9333,,,,,,
43.95,,,,,,
43.9667,,,,,,
43.9833,,,,,,
44,,,,,,
44.0167,,,,,,
44.0333,,,,,,
44.05,,,,,,
44.0667,,,,,,
44.0833,,,,,,
44.1,,,,,,
44.1167,,,,,,
44.1333,,,,,,
44.15,25157.5,,,,,
44.1667,,,,,,
44.1833,,,,,,
44.2,,,,,,
44.2167,,,,,,
44.2333,,,,,,
44.25,,,,,,
44.2667,,,,,,
44.2833,,,,,,
44.3,,,,,,
44.3167,,,,,,
44.3333,,,,,,
44.35,,,,,,
44.3667,,,,,,
44.3833,,,,,,
44.4,,,,,,
44.4167,,,,,,
44.4333,,,,,,
44.45,,,,,,
44.4667,,,,,,
44.4833,,,,,,
44.5,,,,,,
44.5167,,,,,,
44.5333,,,,,,
44.55,,,,,,
44.5667,,,,,,
44.5833,,,,,,
44.6,,,,,,
44.6167,,,,,,
44.6333,,,,,,
44.65,,,,,,
44.6667,,,,,,
44.6833,,,,,,
44.7,,,,,,
44.7167,,,,,,
44.7333,,44437,,,,
44.75,,,,,,
44.7667,,,,,,
44.7833,,,,,,
44.8,,,,,,
44.8167,,,,,,
44.8333,,,,,,
44.85,,,,,,
44.8667,,,,,,
44.8833,,,,,,
44.9,,,,,,
44.9167,,,,,,
44.9333,,,,,,
44.95,,,,,,
44.9667,,,,,,
44.9833,,,,,,
45,,,,,,
45.0167,,,,,,
45.0333,,,,,,
45.05,,,,,,
45.0667,,,,,,
45.0833,,,,,,
45.1,,,,,,
45.1167,26364,,,,,
45.1333,,,,,,
45.15,,,,,,
45.1667,,,,,,
45.1833,,,,,,
45.2,,,,,,
45.2167,,,,,,
45.2333,,,,,,
45.25,,,,,,
45.2667,,,,,,
45.2833,,,,,,
45.3,,,,,,
45.3167,,,,,,
45.3333,,,,,,
45.35,,,,,,
45.3667,,,,,,
45.3833,,,,,,
45.4,,,,,,
45.4167,,,,,,
45.4333,,,,,,
45.45,,,,,,
45.4667,,,,,,
45.4833,,,,,,
45.5,,,,,,
45.5167,,,,,,
45.5333,,,,,,
45.55,,,,,,
45.5667,,,,,,
45.5833,,,,,,
45.6,,,,,,
45.6167,,,,,,
45.6333,,,,,,
45.65,,,,,,
45.6667,,,,,,
45.6833,,,,,,
45.7,,,,,,
45.7167,,,,,,
45.7333,,,,,,
45.75,,46455.4,,,,
45.7667,,,,,,
45.7833,,,,,,
45.8,,,,,,
45.8167,,,,,,
45.8333,,,,,,
45.85,,,,,,
45.8667,,,,,,
45.8833,,,,,,
45.9,,,,,,
45.9167,,,,,,
45.9333,,,,,,
45.95,,,,,,
45.9667,,,,,,
45.9833,,,,,,
46,,,,,,
46.0167,,,,,,
46.0333,,,,,,
46.05,,,,,,
46.0667,25157.5,,,,,
46.0833,,,,,,
46.1,,,,,,
46.1167,,,,,,
46.1333,,,,,,
46.15,,,,,,
46.1667,,,,,,
46.1833,,,,,,
46.2,,,,,,
46.2167,,,,,,
46.2333,,,,,,
46.25,,,,,,
46.2667,,,,,,
46.2833,,,,,,
46.3,,,,,,
46.3167,,,,,,
46.3333,,,,,,
46.35,,,,,,
46.3667,,,,,,
46.3833,,,,,,
46.4,,,,,,
46.4167,,,,,,
46.4333,,,,,,
46.45,,,,,,
46.4667,,,,,,
46.4833,,,,,,
46.5,,,,,,
46.5167,,,,,,
46.5333,,,,,,
46.55,,,,,,
46.5667,,,,,,
46.5833,,,,,,
46.6,,,,,,
46.6167,,,,,,
46.6333,,,,,,
46.65,,,,,,
46.6667,,,,,,
46.6833,,,,,,
46.7,,,,,,
46.7167,,,,,,
46.7333,,,,,,
46.75,,,,,,
46.7667,,44492.9,,,,
46.7833,,,,,,
46.8,,,,,,
46.8167,,,,,,
46.8333,,,,,,
46.85,,,,,,
46.8667,,,,,,
46.8833,,,,,,
46.9,,,,,,
46.9167,,,,,,
46.9333,,,,,,
46.95,,,,,,
46.9667,,,,,,
46.9833,,,,,,
47,,,,,,
47.0167,,,,,,
47.0333,29307.7,,,,,
47.05,,,,,,
47.0667,,,,,,
47.0833,,,,,,
47.1,,,,,,
47.1167,,,,,,
47.1333,,,,,,
47.15,,,,,,
47.1667,,,,,,
47.1833,,,,,,
47.2,,,,,,
47.2167,,,,,,
47.2333,,,,,,
47.25,,,,,,
47.2667,,,,,,
47.2833,,,,,,
47.3,,,,,,
47.3167,,,,,,
47.3333,,,,,,
47.35,,,,,,
47.3667,,,,,,
47.3833,,,,,,
47.4,,,,,,
47.4167,,,,,,
47.4333,,,,,,
47.45,,,,,,
47.4667,,,,,,
47.4833,,,,,,
47.5,,,,,,
47.5167,,,,,,
47.5333,,,,,,
47.55,,,,,,
47.5667,,,,,,
47.5833,,,,,,
47.6,,,,,,
47.6167,,,,,,
47.6333,,,,,,
47.65,,,,,,
47.6667,,,,,,
47.6833,,,,,,
47.7,,,,,,
47.7167,,,,,,
47.7333,,,,,,
47.75,,,,,,
47.7667,,,,,,
47.7833,,42335.7,,,,
47.8,,,,,,
47.8167,,,,,,
47.8333,,,,,,
47.85,,,,,,
47.8667,,,,,,
47.8833,,,,,,
47.9,,,,,,
47.9167,,,,,,
47.9333,,,,,,
47.95,,,,,,
47.9667,,,,,,
47.9833,22299.8,,,,,
48,,,,,,
48.0167,,,,,,
48.0333,,,,,,
48.05,,,,,,
48.0667,,,,,,
48.0833,,,,,,
48.1,,,,,,
48.1167,,,,,,
48.1333,,,,,,
48.15,,,,,,
48.1667,,,,,,
48.1833,,,,,,
48.2,,,,,,
48.2167,,,,,,
48.2333,,,,,,
48.25,,,,,,
48.2667,,,,,,
48.2833,,,,,,
48.3,,,,,,
48.3167,,,,,,
48.3333,,,,,,
48.35,,,,,,
48.3667,,,,,,
48.3833,,,,,,
48.4,,,,,,
48.4167,,,,,,
48.4333,,,,,,
48.45,,,,,,
48.4667,,,,,,
48.4833,,,,,,
48.5,,,,,,
48.5167,,,,,,
48.5333,,,,,,
48.55,,,,,,
48.5667,,,,,,
48.5833,,,,,,
48.6,,,,,,
48.6167,,,,,,
48.6333,,,,,,
48.65,,,,,,
48.6667,,,,,,
48.6833,,,,,,
48.7,,,,,,
48.7167,,,,,,
48.7333,,,,,,
48.75,,,,,,
48.7667,,,,,,
48.7833,,,,,,
48.8,,41489.1,,,,
48.8167,,,,,,
48.8333,,,,,,
48.85,,,,,,
48.8667,,,,,,
48.8833,,,,,,
48.9,,,,,,
48.9167,,,,,,
48.9333,,,,,,
48.95,30465.7,,,,,
48.9667,,,,,,
48.9833,,,,,,
49,,,,,,
49.0167,,,,,,
49.0333,,,,,,
49.05,,,,,,
49.0667,,,,,,
49.0833,,,,,,
49.1,,,,,,
49.1167,,,,,,
49.1333,,,,,,
49.15,,,,,,
49.1667,,,,,,
49.1833,,,,,,
49.2,,,,,,
49.2167,,,,,,
49.2333,,,,,,
49.25,,,,,,
49.2667,,,,,,
49.2833,,,,,,
49.3,,,,,,
49.3167,,,,,,
49.3333,,,,,,
49.35,,,,,,
49.3667,,,,,,
49.3833,,,,,,
49.4,,,,,,
49.4167,,,,,,
49.4333,,,,,,
49.45,,,,,,
49.4667,,,,,,
49.4833,,,,,,
49.5,,,,,,
49.5167,,,,,,
49.5333,,,,,,
49.55,,,,,,
49.5667,,,,,,
49.5833,,,,,,
49.6,,,,,,
49.6167,,,,,,
49.6333,,,,,,
49.65,,,,,,
49.6667,,,,,,
49.6833,,,,,,
49.7,,,,,,
49.7167,,,,,,
49.7333,,,,,,
49.75,,,,,,
49.7667,,,,,,
49.7833,,,,,,
49.8,,,,,,
49.8167,,38544.5,,,,
49.8333,,,,,,
49.85,,,,,,
49.8667,,,,,,
49.8833,,,,,,
49.9,,,,,,
49.9167,30100.3,,,,,
49.9333,,,,,,
49.95,,,,,,
49.9667,,,,,,
49.9833,,,,,,
50,,,,,,
50.0167,,,,,,
50.0333,,,,,,
50.05,,,,,,
50.0667,,,,,,
50.0833,,,,,,
50.1,,,,,,
50.1167,,,,,,
50.1333,,,,,,
50.15,,,,,,
50.1667,,,,,,
50.1833,,,,,,
50.2,,,,,,
50.2167,,,,,,
50.2333,,,,,,
50.25,,,,,,
50.2667,,,,,,
50.2833,,,,,,
50.3,,,,,,
50.3167,,,,,,
50.3333,,,,,,
50.35,,,,,,
50.3667,,,,,,
50.3833,,,,,,
50.4,,,,,,
50.4167,,,,,,
50.4333,,,,,,
50.45,,,,,,
50.4667,,,,,,
50.4833,,,,,,
50.5,,,,,,
50.5167,,,,,,
50.5333,,,,,,
50.55,,,,,,
50.5667,,,,,,
50.5833,,,,,,
50.6,,,,,,
50.6167,,,,,,
50.6333,,,,,,
50.65,,,,,,
50.6667,,,,,,
50.6833,,,,,,
50.7,,,,,,
50.7167,,,,,,
50.7333,,,,,,
50.75,,,,,,
50.7667,,,,,,
50.7833,,,,,,
50.8,,,,,,
50.8167,,,,,,
50.8333,,36660,,,,
50.85,,,,,,
50.8667,24503.2,,,,,
50.8833,,,,,,
50.9,,,,,,
50.9167,,,,,,
50.9333,,,,,,
50.95,,,,,,
50.9667,,,,,,
50.9833,,,,,,
51,,,,,,
51.0167,,,,,,
51.0333,,,,,,
51.05,,,,,,
51.0667,,,,,,
51.0833,,,,,,
51.1,,,,,,
51.1167,,,,,,
51.1333,,,,,,
51.15,,,,,,
51.1667,,,,,,
51.1833,,,,,,
51.2,,,,,,
51.2167,,,,,,
51.2333,,,,,,
51.25,,,,,,
51.2667,,,,,,
51.2833,,,,,,
51.3,,,,,,
51.3167,,,,,,
51.3333,,,,,,
51.35,,,,,,
51.3667,,,,,,
51.3833,,,,,,
51.4,,,,,,
51.4167,,,,,,
51.4333,,,,,,
51.45,,,,,,
51.4667,,,,,,
51.4833,,,,,,
51.5,,,,,,
51.5167,,,,,,
51.5333,,,,,,
51.55,,,,,,
51.5667,,,,,,
51.5833,,,,,,
51.6,,,,,,
51.6167,,,,,,
51.6333,,,,,,
51.65,,,,,,
51.6667,,,,,,
51.6833,,,,,,
51.7,,,,,,
51.7167,,,,,,
51.7333,,,,,,
51.75,,,,,,
51.7667,,,,,,
51.7833,,,,,,
51.8,,,,,,
51.8167,,,,,,
51.8333,30100.3,,,,,
51.85,,45041.6,,,,
51.8667,,,,,,
51.8833,,,,,,
51.9,,,,,,
51.9167,,,,,,
51.9333,,,,,,
51.95,,,,,,
51.9667,,,,,,
51.9833,,,,,,
52,,,,,,
52.0167,,,,,,
52.0333,,,,,,
52.05,,,,,,
52.0667,,,,,,
52.0833,,,,,,
52.1,,,,,,
52.1167,,,,,,
52.1333,,,,,,
52.15,,,,,,
52.1667,,,,,,
52.1833,,,,,,
52.2,,,,,,
52.2167,,,,,,
52.2333,,,,,,
52.25,,,,,,
52.2667,,,,,,
52.2833,,,,,,
52.3,,,,,,
52.3167,,,,,,
52.3333,,,,,,
52.35,,,,,,
52.3667,,,,,,
52.3833,,,,,,
52.4,,,,,,
52.4167,,,,,,
52.4333,,,,,,
52.45,,,,,,
52.4667,,,,,,
52.4833,,,,,,
52.5,,,,,,
